R.Shift,azeite_oliva,azeite_oliva1,azeite_oliva2,oleo_canola media,oleo_canola1,oleo_canola2,oleo_girassol media,oleo_girassol1,oleo_girassol2,oleo_maria media,oleo_maria1,oleo_maria2,oleo_milho media,oleo_milho1,oleo_milho2,oleo_soja media,oleo_soja1,oleo_soja2
1514.683,-0.001011899,-0.001029895,-0.000993904,-0.001199277,-0.000988497,-0.001410056,-0.001217342,-0.001226436,-0.001208247,-0.001131722,-0.001049186,-0.001214258,-0.001109155,-0.001152634,-0.001065676,-0.001100984,-0.001108305,-0.001093663
1516.254,-0.000970535,-0.000977509,-0.000963562,-0.001231519,-0.001032789,-0.001430248,-0.001299675,-0.001321248,-0.001278101,-0.001110468,-0.000996145,-0.00122479,-0.001136635,-0.001191693,-0.001081576,-0.001141763,-0.001063613,-0.001219913
1517.824,-0.000926454,-0.000953225,-0.000899682,-0.001247909,-0.00113938,-0.001356438,-0.001251277,-0.001302513,-0.00120004,-0.001068921,-0.00099409,-0.001143751,-0.001060834,-0.00108132,-0.001040348,-0.001115801,-0.001029844,-0.001201758
1519.394,-0.00097488,-0.000999114,-0.000950647,-0.00125254,-0.001087941,-0.00141714,-0.001194745,-0.001293658,-0.001095831,-0.000992636,-0.000845502,-0.00113977,-0.001111796,-0.001128474,-0.001095118,-0.001229464,-0.001142911,-0.001316017
1520.963,-0.0009407,-0.000962169,-0.000919231,-0.001191498,-0.001086638,-0.001296357,-0.001101087,-0.001135895,-0.001066278,-0.001025477,-0.000881752,-0.001169201,-0.001196697,-0.001213351,-0.001180044,-0.001234599,-0.00111011,-0.001359087
1522.532,-0.001055,-0.001067066,-0.001042934,-0.001190624,-0.001168738,-0.001212511,-0.001098622,-0.00103061,-0.001166634,-0.00106515,-0.001041426,-0.001088874,-0.001225648,-0.001288547,-0.001162748,-0.001182754,-0.001134739,-0.001230769
1524.1,-0.001076052,-0.001112886,-0.001039217,-0.001203875,-0.001210306,-0.001197445,-0.001147409,-0.001127705,-0.001167114,-0.001075242,-0.000986084,-0.0011644,-0.001259789,-0.001362743,-0.001156836,-0.00124165,-0.00122679,-0.00125651
1525.667,-0.001071623,-0.00106068,-0.001082567,-0.001184002,-0.001199466,-0.001168539,-0.001133045,-0.0010528,-0.001213289,-0.001211981,-0.001077298,-0.001346664,-0.001266942,-0.001412383,-0.0011215,-0.001226154,-0.0011864,-0.001265908
1527.234,-0.001213288,-0.001219111,-0.001207465,-0.001189825,-0.001121009,-0.00125864,-0.001154206,-0.001106403,-0.001202009,-0.001319486,-0.001250697,-0.001388274,-0.001314611,-0.001441994,-0.001187228,-0.001259412,-0.001252203,-0.001266621
1528.8,-0.001194853,-0.001207248,-0.001182458,-0.00120846,-0.001195466,-0.001221454,-0.001183515,-0.001087813,-0.001279218,-0.001356125,-0.001322852,-0.001389399,-0.001259972,-0.001436992,-0.001082951,-0.001233819,-0.001186046,-0.001281592
1530.365,-0.001263075,-0.001308658,-0.001217492,-0.001229914,-0.001239182,-0.001220646,-0.001176017,-0.001121671,-0.001230364,-0.00127445,-0.001307069,-0.001241832,-0.001255495,-0.001386782,-0.001124209,-0.001207427,-0.001168815,-0.00124604
1531.929,-0.001289385,-0.001298307,-0.001280463,-0.001255731,-0.001219263,-0.001292199,-0.001161054,-0.001112769,-0.001209339,-0.00120462,-0.001229685,-0.001179555,-0.001211276,-0.001355521,-0.001067031,-0.001291496,-0.001261544,-0.001321448
1533.493,-0.001330062,-0.001310963,-0.001349162,-0.001248248,-0.001291392,-0.001205105,-0.001152366,-0.001094062,-0.00121067,-0.001245972,-0.001306035,-0.001185909,-0.001210744,-0.001368525,-0.001052963,-0.001207612,-0.001103754,-0.001311471
1535.057,-0.00139397,-0.001379746,-0.001408195,-0.001288755,-0.001335777,-0.001241733,-0.001252115,-0.001188821,-0.00131541,-0.001201484,-0.001253128,-0.00114984,-0.001270699,-0.00138979,-0.001151608,-0.001213478,-0.001122906,-0.00130405
1536.619,-0.00130083,-0.001345437,-0.001256224,-0.001356549,-0.001413542,-0.001299557,-0.001293861,-0.001358681,-0.00122904,-0.001262516,-0.001249523,-0.001275508,-0.001279442,-0.001406774,-0.001152109,-0.001260727,-0.001127219,-0.001394234
1538.181,-0.001277351,-0.001247729,-0.001306973,-0.001388327,-0.001446389,-0.001330264,-0.001319782,-0.001378648,-0.001260916,-0.001379112,-0.00132989,-0.001428334,-0.001343042,-0.001486724,-0.001199361,-0.001288313,-0.001200573,-0.001376054
1539.742,-0.001287679,-0.001307718,-0.001267641,-0.001411757,-0.001446389,-0.001377124,-0.001299174,-0.001395866,-0.001202482,-0.001394291,-0.001340979,-0.001447604,-0.001369651,-0.001437323,-0.001301978,-0.001300186,-0.001267525,-0.001332846
1541.303,-0.001208663,-0.001326173,-0.001091152,-0.001437267,-0.001399478,-0.001475057,-0.001318877,-0.001415749,-0.001222006,-0.001397432,-0.001392988,-0.001401876,-0.001340912,-0.001424087,-0.001257737,-0.001197692,-0.00117455,-0.001220835
1542.863,-0.001147329,-0.001247992,-0.001046667,-0.001395612,-0.001344526,-0.001446698,-0.001303526,-0.001426629,-0.001180424,-0.001330567,-0.001326157,-0.001334977,-0.001376776,-0.001386661,-0.001366892,-0.001177932,-0.001226261,-0.001129602
1544.422,-0.001165028,-0.001227484,-0.001102572,-0.001361498,-0.001237076,-0.001485919,-0.001329201,-0.00141278,-0.001245622,-0.001231804,-0.00122031,-0.001243297,-0.001296542,-0.001255844,-0.00133724,-0.001201556,-0.001297583,-0.00110553
1545.981,-0.001233462,-0.001225918,-0.001241007,-0.001334613,-0.001183308,-0.001485919,-0.001315746,-0.001426629,-0.001204862,-0.001238849,-0.001229328,-0.001248369,-0.001287365,-0.001197798,-0.001376932,-0.001200732,-0.001273172,-0.001128292
1547.539,-0.001265871,-0.001252693,-0.001279049,-0.001307172,-0.001128425,-0.001485919,-0.001354695,-0.001426629,-0.001282761,-0.001248144,-0.00121575,-0.001280538,-0.001271366,-0.00113274,-0.001409992,-0.001219752,-0.001298732,-0.001140772
1549.096,-0.001228125,-0.00119528,-0.00126097,-0.001306537,-0.001178672,-0.001434403,-0.001315806,-0.001332951,-0.001298661,-0.001329414,-0.001336295,-0.001322532,-0.00129104,-0.001173949,-0.001408131,-0.001267186,-0.001240279,-0.001294092
1550.653,-0.001215628,-0.00112047,-0.001310785,-0.001290659,-0.001165142,-0.001416177,-0.001284529,-0.001219804,-0.001349254,-0.001400072,-0.001420781,-0.001379363,-0.001339932,-0.001328,-0.001351864,-0.001333417,-0.001395682,-0.001271153
1552.209,-0.001190448,-0.001167332,-0.001213564,-0.001249089,-0.001100106,-0.001398072,-0.001280855,-0.00116397,-0.001397739,-0.001365446,-0.001381661,-0.001349231,-0.001317596,-0.001330046,-0.001305146,-0.001354179,-0.001380211,-0.001328146
1553.764,-0.00120051,-0.001196254,-0.001204766,-0.001309188,-0.001140741,-0.001477635,-0.001295752,-0.001177968,-0.001413536,-0.001329608,-0.001426953,-0.001232263,-0.001296857,-0.001361641,-0.001232073,-0.001383641,-0.001381307,-0.001385975
1555.319,-0.001129462,-0.001107796,-0.001151129,-0.00130252,-0.001234735,-0.001370305,-0.001260671,-0.001101871,-0.001419471,-0.001320823,-0.001426953,-0.001214692,-0.001229927,-0.001347695,-0.001112159,-0.001382967,-0.001397006,-0.001368927
1556.873,-0.001250489,-0.001290258,-0.001210719,-0.001319637,-0.001231046,-0.001408229,-0.001267399,-0.001130385,-0.001404414,-0.001290819,-0.001349994,-0.001231643,-0.001142081,-0.001244651,-0.001039512,-0.001393151,-0.001403743,-0.00138256
1558.427,-0.001343735,-0.001414821,-0.00127265,-0.001279006,-0.001274251,-0.001283761,-0.001307977,-0.001211648,-0.001404306,-0.001348207,-0.001345698,-0.001350717,-0.001113549,-0.001253464,-0.000973634,-0.001380811,-0.001372155,-0.001389467
1559.98,-0.001441682,-0.001534813,-0.001348551,-0.001244249,-0.001293785,-0.001194713,-0.001310589,-0.001191556,-0.001429622,-0.001376316,-0.001319025,-0.001433607,-0.001129928,-0.001262229,-0.000997628,-0.001356192,-0.001337508,-0.001374876
1561.532,-0.001437189,-0.001487875,-0.001386503,-0.001250705,-0.001295316,-0.001206094,-0.001286203,-0.001131561,-0.001440844,-0.00135406,-0.001320209,-0.00138791,-0.001157698,-0.00135143,-0.000963965,-0.001357686,-0.001321139,-0.001394234
1563.083,-0.001421104,-0.001414113,-0.001428095,-0.001195665,-0.001257567,-0.001133763,-0.001301616,-0.001163221,-0.001440012,-0.001377484,-0.001297194,-0.001457774,-0.001274036,-0.001482219,-0.001065853,-0.00137579,-0.001405996,-0.001345585
1564.634,-0.001355828,-0.001373676,-0.001337981,-0.001182879,-0.001263239,-0.001102519,-0.001341517,-0.001299034,-0.001384,-0.001356778,-0.001255782,-0.001457774,-0.001331561,-0.001486724,-0.001176398,-0.001383941,-0.00140116,-0.001366723
1566.184,-0.001300146,-0.001261138,-0.001339153,-0.001251497,-0.001337606,-0.001165388,-0.001307075,-0.001292332,-0.001321818,-0.001351155,-0.001304327,-0.001397982,-0.001350169,-0.001486724,-0.001213614,-0.001317656,-0.001327153,-0.00130816
1567.734,-0.001188744,-0.001142611,-0.001234878,-0.001280029,-0.001345094,-0.001214965,-0.001235052,-0.001228983,-0.001241122,-0.001393891,-0.001351665,-0.001436117,-0.001369247,-0.001483398,-0.001255096,-0.001221171,-0.001279054,-0.001163288
1569.283,-0.001233859,-0.001193341,-0.001274377,-0.001284589,-0.00130787,-0.001261309,-0.001211341,-0.001205623,-0.00121706,-0.001356777,-0.001300877,-0.001412677,-0.001283198,-0.001341856,-0.00122454,-0.001247598,-0.00126793,-0.001227266
1570.831,-0.001305804,-0.001325124,-0.001286483,-0.001272929,-0.00121184,-0.001334018,-0.001282335,-0.001217602,-0.001347069,-0.001400893,-0.001366703,-0.001435082,-0.001299094,-0.00135342,-0.001244767,-0.001178488,-0.001226911,-0.001130065
1572.378,-0.001362772,-0.00135182,-0.001373725,-0.001303848,-0.001236826,-0.00137087,-0.001245672,-0.001186968,-0.001304376,-0.001322561,-0.001360504,-0.001284618,-0.001373281,-0.001423342,-0.001323219,-0.001240194,-0.001233045,-0.001247344
1573.925,-0.001363783,-0.001307681,-0.001419884,-0.001319995,-0.001174951,-0.00146504,-0.00126652,-0.00112538,-0.001407659,-0.001285504,-0.001409537,-0.001161472,-0.001334078,-0.00143305,-0.001235106,-0.00122511,-0.00128167,-0.00116855
1575.471,-0.001360008,-0.001199919,-0.001520096,-0.001327457,-0.001189276,-0.001465638,-0.0012938,-0.001146756,-0.001440844,-0.001301083,-0.001426953,-0.001175213,-0.001431592,-0.001486724,-0.00137646,-0.00131802,-0.001368037,-0.001268003
1577.017,-0.001360406,-0.001200716,-0.001520096,-0.001320633,-0.001227755,-0.001413511,-0.001311354,-0.001181864,-0.001440844,-0.001314699,-0.001413518,-0.00121588,-0.001366981,-0.001417011,-0.001316951,-0.001353637,-0.001403742,-0.001303532
1578.562,-0.001338907,-0.001220429,-0.001457385,-0.001348263,-0.001250129,-0.001446397,-0.001353627,-0.001266409,-0.001440844,-0.001280422,-0.001346133,-0.00121471,-0.001267769,-0.001304261,-0.001231277,-0.001320949,-0.00136828,-0.001273618
1580.106,-0.001295212,-0.001192816,-0.001397607,-0.001341849,-0.001239782,-0.001443916,-0.001287694,-0.001263447,-0.001311941,-0.00124954,-0.001214893,-0.001284187,-0.001173686,-0.001237512,-0.00110986,-0.001331066,-0.001331491,-0.001330641
1581.65,-0.001343561,-0.001236308,-0.001450814,-0.001316455,-0.00123535,-0.001397559,-0.001307323,-0.001311491,-0.001303155,-0.001223344,-0.001166784,-0.001279904,-0.001104087,-0.001109876,-0.001098299,-0.001364578,-0.00134083,-0.001388327
1583.193,-0.001368277,-0.001296397,-0.001440157,-0.001325501,-0.001309322,-0.001341681,-0.001349117,-0.001361941,-0.001336294,-0.001282788,-0.001156937,-0.001408638,-0.001142903,-0.001228989,-0.001056818,-0.001349995,-0.001372045,-0.001327945
1584.735,-0.001339058,-0.001247056,-0.001431061,-0.001307714,-0.001407839,-0.00120759,-0.001304842,-0.001376338,-0.001233346,-0.001212781,-0.001077525,-0.001348036,-0.00127367,-0.00136185,-0.00118549,-0.001294044,-0.001308183,-0.001279905
1586.277,-0.001365754,-0.001335829,-0.001395679,-0.001302559,-0.001337105,-0.001268012,-0.001260179,-0.001308252,-0.001212106,-0.00124436,-0.001038932,-0.001449787,-0.001318828,-0.001371737,-0.001265919,-0.001243802,-0.001324945,-0.00116266
1587.818,-0.0013524,-0.001305163,-0.001399636,-0.001369215,-0.001446389,-0.001292041,-0.00125037,-0.00134222,-0.00115852,-0.001292418,-0.001189869,-0.001394967,-0.001437778,-0.001465563,-0.001409992,-0.001261042,-0.001383807,-0.001138276
1589.359,-0.00137287,-0.001455192,-0.001290548,-0.001351635,-0.001421796,-0.001281474,-0.001241253,-0.001330943,-0.001151563,-0.00130197,-0.001168146,-0.001435795,-0.001432487,-0.001454982,-0.001409992,-0.001165639,-0.001245114,-0.001086164
1590.898,-0.001369445,-0.001534813,-0.001204077,-0.001383128,-0.001446389,-0.001319867,-0.001217019,-0.001385163,-0.001048875,-0.001325172,-0.001231495,-0.001418848,-0.001440903,-0.001471814,-0.001409992,-0.001189668,-0.001255772,-0.001123565
1592.438,-0.001349185,-0.001527151,-0.001171219,-0.001384346,-0.001384567,-0.001384125,-0.001129285,-0.001241898,-0.001016673,-0.001289777,-0.00124784,-0.001331715,-0.001364383,-0.001417453,-0.001311313,-0.001191348,-0.001201826,-0.00118087
1593.976,-0.001282059,-0.001355451,-0.001208668,-0.00136624,-0.00129006,-0.001442421,-0.001189374,-0.00129671,-0.001082039,-0.001279671,-0.001274862,-0.00128448,-0.001312973,-0.001297272,-0.001328673,-0.001281426,-0.0012685,-0.001294352
1595.514,-0.001298665,-0.001304439,-0.00129289,-0.001330097,-0.00125859,-0.001401604,-0.001271248,-0.001356165,-0.001186331,-0.001275514,-0.001266054,-0.001284975,-0.001256393,-0.001359034,-0.001153751,-0.001285201,-0.001266218,-0.001304184
1597.051,-0.001287692,-0.001278759,-0.001296626,-0.001321287,-0.001202599,-0.001439975,-0.001334481,-0.001426629,-0.001242333,-0.001217106,-0.001236309,-0.001197902,-0.001211721,-0.001298751,-0.001124692,-0.001276078,-0.00125069,-0.001301467
1598.588,-0.001272388,-0.001249964,-0.001294811,-0.00127317,-0.001128505,-0.001417836,-0.001307416,-0.001379118,-0.001235713,-0.001234215,-0.001187682,-0.001280747,-0.001180416,-0.001240891,-0.00111994,-0.001328083,-0.001301383,-0.001354783
1600.124,-0.001319375,-0.00129347,-0.00134528,-0.001207856,-0.001057629,-0.001358083,-0.001340786,-0.001358286,-0.001323287,-0.001247738,-0.001298313,-0.001197163,-0.001187071,-0.00126265,-0.001111492,-0.001256321,-0.001246855,-0.001265787
1601.659,-0.001373754,-0.001364072,-0.001383436,-0.001247988,-0.001120914,-0.001375062,-0.001353364,-0.001380162,-0.001326565,-0.001258181,-0.001364491,-0.00115187,-0.001256396,-0.001290166,-0.001222626,-0.001203263,-0.001101244,-0.001305283
1603.194,-0.00135586,-0.001362588,-0.001349132,-0.001269894,-0.001165804,-0.001373985,-0.001272715,-0.001306487,-0.001238943,-0.001248731,-0.001363146,-0.001134317,-0.001238225,-0.001278376,-0.001198074,-0.00122649,-0.001211936,-0.001241045
1604.728,-0.001337236,-0.001285824,-0.001388648,-0.001240527,-0.00112597,-0.001355085,-0.001141682,-0.001118052,-0.001165312,-0.001202149,-0.001304197,-0.001100102,-0.001256095,-0.001292011,-0.001220179,-0.001257233,-0.001251329,-0.001263138
1606.261,-0.001254325,-0.001162198,-0.001346453,-0.001163095,-0.001042071,-0.001284118,-0.001099715,-0.001038858,-0.001160572,-0.001180726,-0.001164906,-0.001196546,-0.001200667,-0.001177497,-0.001223837,-0.001322206,-0.001272943,-0.00137147
1607.794,-0.001285786,-0.001192143,-0.001379429,-0.001172319,-0.001036356,-0.001308282,-0.001096353,-0.001030342,-0.001162363,-0.001151144,-0.001151735,-0.001150552,-0.001154787,-0.001164157,-0.001145418,-0.001224311,-0.001283756,-0.001164867
1609.326,-0.001171032,-0.001210277,-0.001131788,-0.001212295,-0.001125423,-0.001299167,-0.001111452,-0.001061544,-0.001161359,-0.001143734,-0.001103401,-0.001184068,-0.001057998,-0.001140007,-0.00097599,-0.001166795,-0.00121925,-0.001114341
1610.857,-0.001116795,-0.001144013,-0.001089577,-0.001166658,-0.001048076,-0.001285239,-0.00111591,-0.001158584,-0.001073236,-0.001040774,-0.000964329,-0.001117219,-0.001020042,-0.001145841,-0.000894242,-0.001060753,-0.001107362,-0.001014144
1612.388,-0.001221233,-0.001229459,-0.001213008,-0.001079751,-0.000949778,-0.001209725,-0.001139611,-0.001081402,-0.001197819,-0.001053957,-0.001028451,-0.001079464,-0.001011566,-0.001107191,-0.000915941,-0.00097677,-0.000949232,-0.001004307
1613.918,-0.001266193,-0.00125895,-0.001273437,-0.001168563,-0.00112997,-0.001207156,-0.00124369,-0.001262469,-0.001224911,-0.001039575,-0.001059919,-0.001019232,-0.001009796,-0.001051408,-0.000968184,-0.000930469,-0.000917504,-0.000943434
1615.447,-0.001244884,-0.001178099,-0.001311669,-0.001140364,-0.001099204,-0.001181524,-0.001187461,-0.001210694,-0.001164227,-0.000956336,-0.000926281,-0.000986391,-0.001050512,-0.001135959,-0.000965065,-0.000995821,-0.001001777,-0.000989866
1616.976,-0.001238793,-0.001209084,-0.001268503,-0.001059046,-0.001089823,-0.001028269,-0.001044607,-0.001075499,-0.001013716,-0.000920092,-0.000861493,-0.000978691,-0.001070776,-0.001129661,-0.001011892,-0.000991719,-0.000917033,-0.001066405
1618.504,-0.001177189,-0.001144799,-0.001209579,-0.000906039,-0.000961103,-0.000850974,-0.000924204,-0.000869375,-0.000979033,-0.000840668,-0.000769251,-0.000912084,-0.001058169,-0.001093449,-0.001022889,-0.000976676,-0.000926003,-0.001027349
1620.032,-0.001104319,-0.001108732,-0.001099906,-0.000897232,-0.000954251,-0.000840212,-0.000747579,-0.000692478,-0.000802681,-0.000822683,-0.000819962,-0.000825404,-0.001040722,-0.001057783,-0.001023662,-0.000837233,-0.000836136,-0.00083833
1621.559,-0.000942984,-0.001036176,-0.000849791,-0.000833031,-0.000960134,-0.000705928,-0.000624008,-0.000630865,-0.000617152,-0.000710354,-0.000706591,-0.000714117,-0.000865366,-0.000938169,-0.000792563,-0.000736498,-0.000737933,-0.000735062
1623.085,-0.000843645,-0.000907454,-0.000779836,-0.000845722,-0.00088381,-0.000807634,-0.000563785,-0.000664886,-0.000462684,-0.000605006,-0.00068505,-0.000524962,-0.000804056,-0.000915106,-0.000693007,-0.000702031,-0.000691105,-0.000712956
1624.611,-0.000835648,-0.000841469,-0.000829827,-0.000804723,-0.000850678,-0.000758768,-0.000449651,-0.000508715,-0.000390586,-0.000643284,-0.0008134,-0.000473167,-0.000627559,-0.000669024,-0.000586094,-0.000627061,-0.000569811,-0.000684312
1626.136,-0.000830819,-0.000833134,-0.000828504,-0.000819337,-0.000827575,-0.000811099,-0.000415146,-0.000488804,-0.000341488,-0.000583762,-0.000679015,-0.000488508,-0.000510149,-0.00049499,-0.000525309,-0.00060618,-0.000588814,-0.000623547
1627.66,-0.000877021,-0.000818599,-0.000935443,-0.000783012,-0.000800863,-0.000765161,-0.000302262,-0.000282855,-0.000321669,-0.000458561,-0.000534677,-0.000382444,-0.00041416,-0.00045715,-0.00037117,-0.00060037,-0.000570288,-0.000630452
1629.184,-0.00086001,-0.000821351,-0.000898668,-0.000727315,-0.000681619,-0.000773012,-0.00021619,-0.000187452,-0.000244928,-0.000366056,-0.000425509,-0.000306602,-0.00031029,-0.000372423,-0.000248158,-0.000482321,-0.000464594,-0.000500047
1630.707,-0.000765055,-0.000669406,-0.000860705,-0.000600228,-0.000578432,-0.000622024,-9.76235E-05,-1.37714E-05,-0.000181476,-0.000222623,-0.000284061,-0.000161184,-0.000326015,-0.00042051,-0.00023152,-0.000410643,-0.00042924,-0.000392045
1632.229,-0.000786735,-0.000735016,-0.000838454,-0.000490989,-0.000503868,-0.00047811,7.13531E-05,0.000162191,-1.94843E-05,-0.000113055,-0.000116671,-0.00010944,-0.000243303,-0.000381338,-0.000105268,-0.000147492,-0.000206762,-8.82222E-05
1633.751,-0.000593146,-0.000506194,-0.000680098,-0.000262633,-0.000320757,-0.00020451,0.000244344,0.000260699,0.000227988,0.000176363,0.000201329,0.000151397,1.9253E-05,-6.24999E-05,0.000101006,0.000155881,8.68638E-05,0.000224897
1635.272,-0.000399564,-0.000350221,-0.000448908,-4.06278E-05,-6.63701E-06,-7.46185E-05,0.000349637,0.000415454,0.00028382,0.000389729,0.000411597,0.000367862,0.000141435,0.000174034,0.000108835,0.000103471,2.96282E-05,0.000177314
1636.793,-0.00023059,-0.000175824,-0.000285357,0.000200792,0.000259048,0.000142536,0.000554275,0.000636892,0.000471659,0.000522279,0.000503713,0.000540846,0.000403555,0.000513025,0.000294085,0.000229703,0.000219766,0.000239641
1638.313,-7.90624E-05,-9.47601E-05,-6.33646E-05,0.000467398,0.000562715,0.00037208,0.000769432,0.00086632,0.000672543,0.000799587,0.000797566,0.000801608,0.000649991,0.000837794,0.000462189,0.000416353,0.000419886,0.00041282
1639.832,8.97154E-05,9.77999E-06,0.000169651,0.000751721,0.000862251,0.00064119,0.000989021,0.001121489,0.000856553,0.001061446,0.000987937,0.001134955,0.001008404,0.001140792,0.000876016,0.000805255,0.00075,0.000860511
1641.351,0.000475412,0.00042558,0.000525245,0.001140629,0.001267343,0.001013914,0.001258467,0.001316734,0.001200201,0.001403368,0.001333752,0.001472984,0.001336069,0.0013783,0.001293838,0.001231744,0.001166205,0.001297284
1642.869,0.000836543,0.00078673,0.000886355,0.001600399,0.001672801,0.001527996,0.001686699,0.001730828,0.001642571,0.001822371,0.001705816,0.001938926,0.001743469,0.001706861,0.001780076,0.00187234,0.001806371,0.001938309
1644.386,0.001307606,0.001225084,0.001390128,0.002247989,0.002279987,0.002215991,0.002318629,0.002337526,0.002299731,0.002436438,0.002405059,0.002467816,0.00234981,0.002123195,0.002576424,0.002738905,0.002670043,0.002807766
1645.903,0.002057601,0.002023383,0.002091819,0.003074849,0.003004541,0.003145157,0.003073888,0.003001039,0.003146738,0.00322058,0.003270895,0.003170265,0.003131463,0.002936636,0.003326291,0.003732255,0.003687662,0.003776848
1647.419,0.002776951,0.002794586,0.002759317,0.003967296,0.003950908,0.003983683,0.003893414,0.003927158,0.003859671,0.004123732,0.004216214,0.00403125,0.003911488,0.003770469,0.004052508,0.004446852,0.004387774,0.00450593
1648.934,0.003475277,0.003547691,0.003402864,0.004882089,0.004799004,0.004965174,0.004813592,0.004872129,0.004755054,0.004996519,0.005050067,0.004942972,0.004723145,0.00459156,0.004854731,0.005316791,0.005175261,0.005458322
1650.449,0.004033719,0.00404656,0.004020877,0.005654846,0.005596799,0.005712894,0.005758164,0.005799615,0.005716712,0.005883121,0.005979516,0.005786726,0.005395225,0.005328575,0.005461874,0.006212016,0.006062111,0.00636192
1651.963,0.004381538,0.004374705,0.004388371,0.006264352,0.00627417,0.006254534,0.006575135,0.006620456,0.006529814,0.006614316,0.006671452,0.00655718,0.006056051,0.006050177,0.006061926,0.00691909,0.006703264,0.007134915
1653.476,0.004613521,0.004628198,0.004598845,0.006628003,0.006603882,0.006652124,0.007131909,0.007156732,0.007107087,0.00718742,0.00727797,0.007096871,0.006433828,0.006465921,0.006401734,0.007385112,0.007172382,0.007597842
1654.989,0.004458981,0.004420664,0.004497299,0.006638211,0.006665185,0.006611236,0.007394828,0.007419499,0.007370157,0.007343133,0.007386419,0.007299847,0.006649118,0.00677014,0.006528096,0.007696558,0.007485544,0.007907571
1656.502,0.004157813,0.004049032,0.004266595,0.00630193,0.006348532,0.006255327,0.007272669,0.00728848,0.007256858,0.007198541,0.007225367,0.007171715,0.006523241,0.006597914,0.006448569,0.007484268,0.0073381,0.007630436
1658.013,0.003538262,0.003426514,0.00365001,0.005636666,0.005679787,0.005593545,0.006717877,0.006757071,0.006678682,0.006688272,0.00666971,0.006706835,0.006069934,0.006191145,0.005948723,0.006966852,0.006837254,0.00709645
1659.524,0.002867484,0.002817765,0.002917203,0.004741867,0.00481292,0.004670814,0.005816454,0.005912193,0.005720715,0.00591704,0.005795174,0.006038905,0.005329457,0.005447932,0.005210982,0.006076864,0.005961416,0.006192313
1661.035,0.002132178,0.002122393,0.002141963,0.003816567,0.003832528,0.003800607,0.00474544,0.004799322,0.004691557,0.004924019,0.004781386,0.005066653,0.0044157,0.004504509,0.00432689,0.005130208,0.004986608,0.005273808
1662.544,0.001426896,0.001436088,0.001417704,0.002783445,0.002842431,0.002724458,0.00365251,0.003668691,0.003636329,0.003800517,0.003714564,0.00388647,0.003427033,0.003454254,0.003399812,0.004124206,0.00406257,0.004185842
1664.053,0.000721693,0.00074592,0.000697466,0.001994698,0.002003266,0.001986129,0.002713204,0.0027476,0.002678809,0.002776567,0.002736311,0.002816823,0.002533011,0.002429944,0.002636078,0.003052003,0.002966644,0.003137363
1665.562,0.000325208,0.000382705,0.000267711,0.001379809,0.001330802,0.001428815,0.001852036,0.001865019,0.001839053,0.001927288,0.001880945,0.001973631,0.00170619,0.00157582,0.001836561,0.0022001,0.002155522,0.002244679
1667.07,-8.57041E-05,-5.97233E-05,-0.000111685,0.000871238,0.000823322,0.000919155,0.001187918,0.001120182,0.001255653,0.00119743,0.001217347,0.001177513,0.001163646,0.001071817,0.001255475,0.001581691,0.001557775,0.001605607
1668.577,-0.000366613,-0.000417086,-0.00031614,0.00041286,0.000389909,0.000435811,0.000660213,0.00067089,0.000649536,0.000714264,0.00068404,0.000744489,0.000672159,0.000583838,0.00076048,0.000932778,0.000950659,0.000914896
1670.083,-0.000564373,-0.000748873,-0.000379874,6.29042E-05,6.04312E-05,6.53772E-05,0.000238532,0.000271687,0.000205377,0.000337834,0.000254428,0.000421241,0.000210423,0.000202719,0.000218127,0.000445892,0.000431663,0.00046012
1671.589,-0.00066989,-0.000802027,-0.000537753,-0.000201248,-9.17561E-05,-0.00031074,-6.33064E-05,-8.22403E-05,-4.43725E-05,-1.09296E-05,-0.000160913,0.000139054,-0.000161418,-0.000133845,-0.000188991,-3.61479E-05,-4.58951E-05,-2.64006E-05
1673.095,-0.000762765,-0.000887743,-0.000637787,-0.000428025,-0.000256851,-0.000599198,-0.0002629,-0.000316401,-0.000209399,-0.000305396,-0.000441619,-0.000169173,-0.000414393,-0.000343134,-0.000485651,-0.00027269,-0.000249765,-0.000295616
1674.599,-0.000872744,-0.00098895,-0.000756539,-0.000635126,-0.00048995,-0.000780301,-0.00046579,-0.00055105,-0.00038053,-0.000658253,-0.00073777,-0.000578736,-0.000534332,-0.000599988,-0.000468676,-0.00052489,-0.000520172,-0.000529607
1676.103,-0.001028414,-0.00106308,-0.000993749,-0.000700794,-0.000622407,-0.00077918,-0.000594905,-0.000590341,-0.00059947,-0.000840601,-0.000853737,-0.000827464,-0.000741842,-0.000926556,-0.000557127,-0.000746328,-0.00070671,-0.000785946
1677.607,-0.001112208,-0.001067223,-0.001157192,-0.000709246,-0.000705158,-0.000713334,-0.00074927,-0.000689168,-0.000809372,-0.000996466,-0.001024278,-0.000968655,-0.000841496,-0.00101881,-0.000664182,-0.000818229,-0.000734727,-0.000901731
1679.11,-0.001284691,-0.001281469,-0.001287913,-0.000826183,-0.000897389,-0.000754976,-0.000843925,-0.000757366,-0.000930483,-0.001092665,-0.001061991,-0.00112334,-0.000876107,-0.001053541,-0.000698672,-0.000830908,-0.000730283,-0.000931533
